,compiler,cluster,source_file,name,median_ns,mean_ns,variance_ns,impl,kernel
2954,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s13110,65611500.0,65898500.0,749833833333.3328,dace,s13110
2955,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1351,436632000.0,438198500.0,15268445166666.72,dace,s1351
2956,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1421,214171500.0,215809500.0,20529884055555.547,dace,s1421
2957,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s151,214911000.0,217517200.0,106128336844444.44,dace,s151
2958,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s152,122516000.0,122836400.0,979796488888.8923,dace,s152
2959,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s161,255539000.0,256089272.72727272,1543824418181.816,dace,s161
2960,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s162,325086000.0,326122300.0,13429561344444.41,dace,s162
2961,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s171,44341000.0,44405363.63636363,97493654545.4545,dace,s171
2962,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s172,41908500.0,41898300.0,60558899999.999756,dace,s172
2963,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s173,264360500.0,265215000.0,20109109777777.766,dace,s173
2964,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s174,26261574000.0,26249742181.81818,1818588702963618.5,dace,s174
2965,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s175,43908500.0,44012000.0,139884444444.44437,dace,s175
2966,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s211,95740000.0,95837636.36363636,124485854545.4539,dace,s211
2967,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s212,83650000.0,83631454.54545455,25619072727.272655,dace,s212
2968,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s221,85332000.0,85337636.36363636,29349054545.45467,dace,s221
2969,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s222,62869000.0,62887454.54545455,11895872727.272724,dace,s222
2970,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s2244,55033500.0,55450900.0,683138100000.0018,dace,s2244
2971,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s2251,95702000.0,95754181.81818181,51063563636.363434,dace,s2251
2972,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s231,483193000.0,485959909.09090906,30314800490909.1,dace,s231
2973,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s233,91739000.0,92941500.0,10589019833333.336,dace,s233
2974,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s235,1002411500.0,1003597200.0,11305607955555.479,dace,s235
2975,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s241,169631000.0,191976454.54545453,5457277630872726.0,dace,s241
2976,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s242,0.0,0.0,0.0,dace,s242
2977,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s243,109173000.0,109194454.54545455,46133472727.27257,dace,s243
2978,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s244,83818000.0,83928090.9090909,145886890909.09247,dace,s244
2979,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s251,304365000.0,304593100.0,2068636766666.664,dace,s251
2980,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s252,53271000.0,53910545.45454545,1443229472727.2703,dace,s252
2981,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s253,123938000.0,138885636.36363637,2153485553054545.2,dace,s253
2982,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s254,136687000.0,136827636.36363637,4636887254545.455,dace,s254
2983,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s255,34529000.0,34490090.90909091,32083890909.090675,dace,s255
2984,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s256,35018000.0,35428454.54545455,1227503672727.272,dace,s256
2985,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s261,83366000.0,83533272.72727273,658800418181.8169,dace,s261
2986,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s271,244861500.0,245312000.0,4632645555555.561,dace,s271
2987,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s272,33927500.0,33927500.0,5739611111.111134,dace,s272
2988,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s273,97514000.0,97752100.0,2208622766666.669,dace,s273
2989,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s274,98195000.0,98199818.18181819,64170563636.36294,dace,s274
2990,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s291,67215500.0,67304100.0,500801211111.1091,dace,s291
2991,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s292,33717500.0,33784400.0,71945600000.0015,dace,s292
2992,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s293,48870000.0,48976300.0,663068455555.5553,dace,s293
2993,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s311,221163000.0,223321545.45454547,16027176672727.262,dace,s311
2994,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s3110,65608000.0,66490909.09090909,7067747890909.083,dace,s3110
2995,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s3111,24502000.0,24397600.0,90901377777.77711,dace,s3111
2996,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s31111,25049000.0,25105363.636363637,32300254545.45457,dace,s31111
2997,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s3112,42086000.0,42112727.27272727,18757218181.818195,dace,s3112
2998,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s3113,95383000.0,95663272.72727273,1130766218181.819,dace,s3113
2999,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s321,83953000.0,84033090.9090909,38926690909.09034,dace,s321
3000,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s322,126766000.0,126835636.36363636,62379454545.454346,dace,s322
3001,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s323,103204000.0,103260000.0,40358444444.44443,dace,s323
3002,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s3251,159932000.0,159929545.45454547,195860472727.27444,dace,s3251
3003,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s331,24420000.0,24559600.0,101051377777.77762,dace,s331
3004,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s341,217467000.0,217661363.63636363,189232254545.45465,dace,s341
3005,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s342,224866000.0,224811909.0909091,120592890909.09103,dace,s342
3006,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s343,52016000.0,52684909.09090909,3859866690909.089,dace,s343
3007,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s351,345996000.0,348117000.0,20070992200000.0,dace,s351
3008,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s352,324340000.0,326233600.0,23097166488888.95,dace,s352
3009,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s353,548328000.0,551445700.0,105499184899999.69,dace,s353
3010,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4112,464590500.0,470932600.0,159846601599999.78,dace,s4112
3011,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4113,592564500.0,595903300.0,63602310233333.414,dace,s4113
3012,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4114,571624500.0,596321900.0,4730227298322223.0,dace,s4114
3013,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4115,564817500.0,568085900.0,59577500544444.47,dace,s4115
3014,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4116,34000.0,33800.0,1511111.1111111103,dace,s4116
3015,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4117,66508000.0,66760700.0,846098677777.7756,dace,s4117
3016,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4121,65866000.0,66070454.54545455,448170872727.27313,dace,s4121
3017,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s424,221242000.0,240550700.0,3930747192900000.5,dace,s424
3018,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s431,427019000.0,430517600.0,55818218488888.84,dace,s431
3019,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s441,63209500.0,63277100.0,75233877777.7775,dace,s441
3020,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s442,52039000.0,52128800.0,115869066666.66655,dace,s442
3021,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s443,125483000.0,125769200.0,1607595066666.665,dace,s443
3022,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s451,721165000.0,721776818.1818181,4269468563636.407,dace,s451
3023,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s452,213881000.0,214635909.0909091,3079083090909.09,dace,s452
3024,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s453,68992000.0,68826727.27272727,972494418181.8157,dace,s453
3025,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s471,98857500.0,98949800.0,54245066666.66617,dace,s471
3026,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s481,66237500.0,66753500.0,2472250944444.4424,dace,s481
3027,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s482,61864000.0,61921700.0,64189788888.889336,dace,s482
3028,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s491,757916500.0,760038500.0,40402122055555.62,dace,s491
3029,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s000,71259333.0,71556512.54545455,2391108857932.2754,cpp,s000
3030,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s111,87299601.0,87347302.45454545,315098415508.0777,cpp,s111
3031,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1111,129313624.0,129999236.72727273,5832861663974.8125,cpp,s1111
3032,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1112,106708674.0,106588826.18181819,1312245515218.3687,cpp,s1112
3033,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1113,67510087.0,67649305.72727273,227965796818.01572,cpp,s1113
3034,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1115,4357137.0,4537921.7272727275,287689627289.81805,cpp,s1115
3035,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s112,129243867.0,129375027.54545455,2088301766682.0754,cpp,s112
3036,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s113,140134951.0,140402831.72727272,3630036645164.008,cpp,s113
3037,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s114,586061.0,591206.9090909091,475277752.0909089,cpp,s114
3038,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s115,307894.0,336384.63636363635,4234601461.8545465,cpp,s115
3039,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s116,249483396.0,250409075.36363637,3684027843676.0522,cpp,s116
3040,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1161,239291105.0,239464499.0909091,245464758884.89105,cpp,s1161
3041,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s118,3344850.0,3410965.6363636362,34682894601.65452,cpp,s118
3042,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s119,73839678.0,74281566.72727273,1979206417663.2168,cpp,s119
3043,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s121,131155200.0,131334490.27272727,3509572885319.817,cpp,s121
3044,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1213,75511159.0,112470999.72727273,1.4846935128686618e+16,cpp,s1213
3045,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s122,29643312.0,29744439.90909091,105369515652.28964,cpp,s122
3046,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1221,43682518.0,45479217.36363637,15873196380343.85,cpp,s1221
3047,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s123,156506333.0,155760702.45454547,75849137913467.84,cpp,s123
3048,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1232,32686779.0,32692853.545454547,37809818355.07286,cpp,s1232
3049,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s124,99278550.0,102251107.0,35800898342313.2,cpp,s124
3050,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s125,1094844.0,1216256.5454545454,150056149417.27277,cpp,s125
3051,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1251,432982363.0,435234256.09090906,16487345043140.025,cpp,s1251
3052,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s126,52436543.0,53043833.72727273,4337271473234.4165,cpp,s126
3053,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s127,108869815.0,109699900.18181819,2673729265516.97,cpp,s127
3054,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s128,130136698.0,130225422.18181819,293846480888.1646,cpp,s128
3055,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s13110,65263048.0,66049903.18181818,6546774332948.962,cpp,s13110
3056,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s132,23519.0,23079.81818181818,717316.1636363633,cpp,s132
3057,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1351,441730268.0,469857522.72727275,8497379668799373.0,cpp,s1351
3058,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1421,215098746.0,219414532.8181818,210525561332111.3,cpp,s1421
3059,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s151,229830146.0,230525872.72727272,15024028803326.791,cpp,s151
3060,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s152,98874691.0,98921463.81818181,130085475544.16406,cpp,s152
3061,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s161,254916437.0,255132853.0909091,952564005342.2927,cpp,s161
3062,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s162,324250445.0,324692935.45454544,9469176974038.863,cpp,s162
3063,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s171,44420577.0,44812323.81818182,2251358161649.165,cpp,s171
3064,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s172,44263336.0,44386524.81818182,91507411599.36319,cpp,s172
3065,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s173,269543845.0,269970013.1818182,4911432588610.103,cpp,s173
3066,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s174,26829291043.0,26803223267.090908,2899017657716959.0,cpp,s174
3067,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s175,43693339.0,43811132.54545455,69058751845.672,cpp,s175
3068,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s211,96049572.0,132084068.9090909,1.4460427436058762e+16,cpp,s211
3069,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s212,85071937.0,85088079.27272727,29657055396.0176,cpp,s212
3070,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s221,97069865.0,96701017.18181819,21111416770465.312,cpp,s221
3071,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s222,97588162.0,97341517.27272727,43895720213425.234,cpp,s222
3072,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s2233,46171948.0,46512535.09090909,1055345658786.0902,cpp,s2233
3073,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s2244,76312126.0,76546692.45454545,336745406386.6747,cpp,s2244
3074,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s2251,95754266.0,95748483.36363636,41296920609.45526,cpp,s2251
3075,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s231,470545279.0,472278953.45454544,23395700585166.64,cpp,s231
3076,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s233,90345848.0,90934390.0,2352850946380.4014,cpp,s233
3077,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s235,1004923481.0,1008061692.8181819,109626999428211.9,cpp,s235
3078,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s241,205649056.0,224259934.9090909,9646001517477936.0,cpp,s241
3079,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s242,64.0,49.45454545454545,279.2727272727273,cpp,s242
3080,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s243,108578000.0,108990765.63636364,2468105785016.8486,cpp,s243
3081,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s244,113100633.0,114238946.54545455,4372264466676.875,cpp,s244
3082,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s251,301264703.0,332471630.6363636,9908963517701016.0,cpp,s251
3083,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s252,53726091.0,53682863.81818182,228516769811.5645,cpp,s252
3084,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s253,90139285.0,90397383.81818181,8731086135936.758,cpp,s253
3085,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s254,134794319.0,134819022.36363637,2880553350102.4727,cpp,s254
3086,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s255,34441963.0,50840639.36363637,2907819371176623.0,cpp,s255
3087,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s256,34943156.0,35326442.54545455,1123820933004.0764,cpp,s256
3088,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s258,2176.0,2039.1818181818182,243882.56363636363,cpp,s258
3089,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s261,83733128.0,83948358.36363636,361878617682.65546,cpp,s261
3090,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s271,260406220.0,286850578.90909094,8106111067492269.0,cpp,s271
3091,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s272,38939598.0,39625096.90909091,1551849620513.089,cpp,s272
3092,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s273,85182092.0,85246430.36363636,85107602702.85576,cpp,s273
3093,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s274,126329846.0,126818787.0,64212175810224.6,cpp,s274
3094,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s291,67980159.0,69988464.45454545,43991217445571.08,cpp,s291
3095,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s292,41769250.0,41803744.18181818,19026694476.763763,cpp,s292
3096,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s293,49262090.0,49224477.54545455,434814674914.87274,cpp,s293
3097,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s311,218132694.0,219982298.72727272,24459668581043.812,cpp,s311
3098,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s3110,65213321.0,68297075.27272727,51871048665219.84,cpp,s3110
3099,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s3111,24041088.0,24159854.727272727,53456433118.01764,cpp,s3111
3100,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s31111,25417468.0,25492435.272727273,51272323016.01776,cpp,s31111
3101,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s3112,41787023.0,41823955.63636363,18608311596.854576,cpp,s3112
3102,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s3113,95767501.0,95686851.63636364,703249613279.6589,cpp,s3113
3103,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s321,83586874.0,83620432.0,37493527378.600105,cpp,s321
3104,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s322,126206067.0,126673377.81818181,2368281184541.763,cpp,s322
3105,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s323,106656974.0,105991125.81818181,11023615047876.96,cpp,s323
3106,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s3251,115126936.0,115094166.0909091,66958016949.69214,cpp,s3251
3107,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s331,24019661.0,24153123.09090909,92752220703.09099,cpp,s331
3108,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s341,216651562.0,217128287.54545453,2472664762523.4697,cpp,s341
3109,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s342,227683281.0,246168598.36363637,3757410473679561.0,cpp,s342
3110,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s343,57777656.0,57784639.72727273,234277965526.021,cpp,s343
3111,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s351,338504476.0,339498330.45454544,3789606608683.2744,cpp,s351
3112,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s352,323031211.0,324731407.72727275,9116830746621.8,cpp,s352
3113,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s353,546596414.0,549797729.1818181,34193942907166.688,cpp,s353
3114,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s4112,480683381.0,491329923.90909094,1346439295931285.2,cpp,s4112
3115,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s4113,606870290.0,628121625.1818181,4569231110305642.0,cpp,s4113
3116,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s4114,602487676.0,603660530.0,11709581498878.34,cpp,s4114
3117,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s4115,553504223.0,557224267.4545455,28453947255881.71,cpp,s4115
3118,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s4116,65150.0,65362.181818181816,541420.9636363634,cpp,s4116
3119,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s4117,64157662.0,64221048.72727273,292219960583.6173,cpp,s4117
3120,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s4121,65899874.0,66222368.27272727,947771653590.0222,cpp,s4121
3121,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s424,221370586.0,221524966.36363637,2562221306167.458,cpp,s424
3122,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s431,435261163.0,451681720.72727275,2813989158773117.5,cpp,s431
3123,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s441,67920063.0,68076442.45454545,143993113220.0735,cpp,s441
3124,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s442,52267836.0,52347155.90909091,129299193621.69048,cpp,s442
3125,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s443,128533876.0,128617651.9090909,325709025371.89124,cpp,s443
3126,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s451,744545424.0,745705402.9090909,7695153435945.677,cpp,s451
3127,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s452,212755093.0,213665081.1818182,3594079568026.7646,cpp,s452
3128,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s453,68645507.0,69225477.63636364,3692314609249.0596,cpp,s453
3129,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s471,100991312.0,101885137.54545455,4336101711815.678,cpp,s471
3130,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s481,66288497.0,66403240.81818182,59636080810.56311,cpp,s481
3131,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s482,64386927.0,64655010.63636363,701213358177.6558,cpp,s482
3132,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s491,806387202.0,809149619.8181819,30783237503341.008,cpp,s491
3133,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s000,70911000.0,71045800.0,498145288888.8866,dace,s000
3134,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s111,89828000.0,90561090.9090909,9388648290909.09,dace,s111
3135,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s1111,404688000.0,414258454.54545456,1141947783072727.2,dace,s1111
3136,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s1112,106264500.0,106571600.0,1886302933333.3276,dace,s1112
3137,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s1113,66636000.0,86190000.0,4082889015399999.0,dace,s1113
3138,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s1115,4202500.0,4329900.0,138472099999.99994,dace,s1115
3139,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s112,127382000.0,127569818.18181819,1769817163636.3618,dace,s112
3140,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s113,140672000.0,141028363.63636363,3967164054545.449,dace,s113
3141,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s114,610500.0,617500.0,375166666.6666666,dace,s114
3142,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s116,242314000.0,249950818.1818182,642331808363636.4,dace,s116
3143,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s1161,252382000.0,252382727.27272728,161726618181.81937,dace,s1161
3144,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s119,74179500.0,74494600.0,1172136044444.4436,dace,s119
3145,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s121,130383000.0,130499500.0,2056388277777.779,dace,s121
3146,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s1213,75460000.0,75512727.27272727,74027218181.8181,dace,s1213
3147,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s122,29627000.0,29729454.545454547,166962072727.27243,dace,s122
